,BuildingAddress,Location,longitude,latitude,type
15664,3105 W GARRISON AVE,"(39.34769995, -76.67258651)",-76.67258651,39.34769995,vacant
15665,4932 PALMER AVE,"(39.34774346, -76.672388)",-76.672388,39.34774346,vacant
15666,4930 PALMER AVE,"(39.34769923, -76.67234525)",-76.67234525,39.34769923,vacant
15667,4924 PALMER AVE,"(39.34755925, -76.67223716)",-76.67223716,39.34755925,vacant
15668,4914 PALMER AVE,"(39.34738672, -76.67207538)",-76.67207538,39.34738672,vacant
15669,4900 PALMER AVE,"(39.34718145, -76.67187367)",-76.67187367,39.34718145,vacant
15670,3004 OAKLEY AVE,"(39.34793061, -76.67067821)",-76.67067821,39.34793061,vacant
15671,3010 OAKLEY AVE,"(39.34783281, -76.67106842)",-76.67106842,39.34783281,vacant
15672,4903 PALMER AVE,"(39.34741358, -76.67147706)",-76.67147706,39.34741358,vacant
15673,3033 W GARRISON AVE,"(39.3479743, -76.67212571)",-76.67212571,39.3479743,vacant
15674,3029 W GARRISON AVE,"(39.34804468, -76.67200249)",-76.67200249,39.34804468,vacant
15675,3025 W GARRISON AVE,"(39.34810296, -76.67190027)",-76.67190027,39.34810296,vacant
15676,3013 W GARRISON AVE,"(39.34828598, -76.67157929)",-76.67157929,39.34828598,vacant
15677,3007 W GARRISON AVE,"(39.34837489, -76.67142346)",-76.67142346,39.34837489,vacant
15678,3003 W GARRISON AVE,"(39.34843559, -76.67131705)",-76.67131705,39.34843559,vacant
15679,2920 OAKLEY AVE,"(39.34834547, -76.67001092)",-76.67001092,39.34834547,vacant
15680,2922 OAKLEY AVE,"(39.34830815, -76.6700716)",-76.6700716,39.34830815,vacant
15681,2924 OAKLEY AVE,"(39.34827207, -76.6701303)",-76.6701303,39.34827207,vacant
15682,2928 OAKLEY AVE,"(39.34820002, -76.67024741)",-76.67024741,39.34820002,vacant
15683,4913 QUEENSBERRY AVE,"(39.34866139, -76.67058035)",-76.67058035,39.34866139,vacant
15684,4919 QUEENSBERRY AVE,"(39.34880593, -76.67068794)",-76.67068794,39.34880593,vacant
15685,4921 QUEENSBERRY AVE,"(39.34885396, -76.67072305)",-76.67072305,39.34885396,vacant
15686,2904 OAKLEY AVE,"(39.34875754, -76.66933563)",-76.66933563,39.34875754,vacant
15687,3622 LUCILLE AVE,"(39.34196545, -76.67482618)",-76.67482618,39.34196545,vacant
15688,3624 LUCILLE AVE,"(39.34191716, -76.67485048)",-76.67485048,39.34191716,vacant
15689,3628 LUCILLE AVE,"(39.34182117, -76.67489571)",-76.67489571,39.34182117,vacant
15690,3630 LUCILLE AVE,"(39.34177293, -76.67491857)",-76.67491857,39.34177293,vacant
15691,4727 REISTERSTOWN ROAD,"(39.34156645, -76.67488315)",-76.67488315,39.34156645,vacant
15692,4740 BEAUFORT AVE,"(39.34342115, -76.67463199)",-76.67463199,39.34342115,vacant
15693,3631 BEEHLER AVE,"(39.34270098, -76.67487089)",-76.67487089,39.34270098,vacant
15694,3703 BEEHLER AVE,"(39.34255337, -76.67494308)",-76.67494308,39.34255337,vacant
15695,3725 BEEHLER AVE,"(39.34209036, -76.67516317)",-76.67516317,39.34209036,vacant
15696,3729 BEEHLER AVE,"(39.34200495, -76.67520388)",-76.67520388,39.34200495,vacant
15697,3731 BEEHLER AVE,"(39.34196286, -76.67522393)",-76.67522393,39.34196286,vacant
15698,3708 BEEHLER AVE,"(39.34254896, -76.67544302)",-76.67544302,39.34254896,vacant
15699,3712 BEEHLER AVE,"(39.34246407, -76.67548015)",-76.67548015,39.34246407,vacant
15700,3716 BEEHLER AVE,"(39.34238003, -76.67552045)",-76.67552045,39.34238003,vacant
15701,3722 BEEHLER AVE,"(39.34225473, -76.67558055)",-76.67558055,39.34225473,vacant
15702,3724 BEEHLER AVE,"(39.34221153, -76.67560129)",-76.67560129,39.34221153,vacant
15703,3726 BEEHLER AVE,"(39.34216772, -76.67562229)",-76.67562229,39.34216772,vacant
15704,3732 BEEHLER AVE,"(39.34204211, -76.67568257)",-76.67568257,39.34204211,vacant
15705,4801 REISTERSTOWN ROAD,"(39.34179087, -76.67567145)",-76.67567145,39.34179087,vacant
15706,4803 REISTERSTOWN ROAD,"(39.34181, -76.67574188)",-76.67574188,39.34181,vacant
15707,4805 REISTERSTOWN ROAD,"(39.34183009, -76.67580267)",-76.67580267,39.34183009,vacant
15708,4811 REISTERSTOWN ROAD,"(39.34187583, -76.67599506)",-76.67599506,39.34187583,vacant
15709,4813 REISTERSTOWN ROAD,"(39.34189688, -76.67605176)",-76.67605176,39.34189688,vacant
15710,4817 REISTERSTOWN ROAD,"(39.3419313, -76.67617257)",-76.67617257,39.3419313,vacant
15711,3707 MANCHESTER AVE,"(39.34293725, -76.67594985)",-76.67594985,39.34293725,vacant
15712,3717 MANCHESTER AVE,"(39.34271617, -76.67604721)",-76.67604721,39.34271617,vacant
15713,3727 MANCHESTER AVE,"(39.34249687, -76.67614381)",-76.67614381,39.34249687,vacant
15714,4816 BEAUFORT AVE,"(39.34359732, -76.67528792)",-76.67528792,39.34359732,vacant
15715,4818 BEAUFORT AVE,"(39.34361752, -76.67534293)",-76.67534293,39.34361752,vacant
15716,4834 BEAUFORT AVE,"(39.3437581, -76.67569721)",-76.67569721,39.3437581,vacant
15717,3115 W GARRISON AVE,"(39.34753116, -76.67287493)",-76.67287493,39.34753116,vacant
15718,3111 W GARRISON AVE,"(39.34759775, -76.67275928)",-76.67275928,39.34759775,vacant
15719,3109 W GARRISON AVE,"(39.3476297, -76.67269801)",-76.67269801,39.3476297,vacant
15720,3104 WOODLAND AVE,"(39.3462339, -76.67019857)",-76.67019857,39.3462339,vacant
15721,3106 WOODLAND AVE,"(39.34619194, -76.67024918)",-76.67024918,39.34619194,vacant
15722,3108 WOODLAND AVE,"(39.34615955, -76.67030635)",-76.67030635,39.34615955,vacant
15723,3116 WOODLAND AVE,"(39.34603059, -76.67053346)",-76.67053346,39.34603059,vacant
15724,3122 WOODLAND AVE,"(39.34593128, -76.67070902)",-76.67070902,39.34593128,vacant
15725,3124 WOODLAND AVE,"(39.3458984, -76.67076378)",-76.67076378,39.3458984,vacant
15726,3126 WOODLAND AVE,"(39.34586982, -76.67082209)",-76.67082209,39.34586982,vacant
15727,3128 WOODLAND AVE,"(39.34583054, -76.67088363)",-76.67088363,39.34583054,vacant
15728,4803 PARK HEIGHTS AVE,"(39.34552833, -76.67106954)",-76.67106954,39.34552833,vacant
15729,4805 PARK HEIGHTS AVE,"(39.34556107, -76.67109997)",-76.67109997,39.34556107,vacant
15730,4807 PARK HEIGHTS AVE,"(39.34559249, -76.67112912)",-76.67112912,39.34559249,vacant
15731,4809 PARK HEIGHTS AVE,"(39.34562263, -76.67115715)",-76.67115715,39.34562263,vacant
15732,4813 PARK HEIGHTS AVE,"(39.34568742, -76.67121741)",-76.67121741,39.34568742,vacant
15733,4821 PARK HEIGHTS AVE,"(39.34581637, -76.67132737)",-76.67132737,39.34581637,vacant
15734,4831 PARK HEIGHTS AVE,"(39.34617253, -76.67170629)",-76.67170629,39.34617253,vacant
15735,4833 PARK HEIGHTS AVE,"(39.34625424, -76.67178538)",-76.67178538,39.34625424,vacant
15736,4835 PARK HEIGHTS AVE,"(39.34633775, -76.67186288)",-76.67186288,39.34633775,vacant
15737,4839 PARK HEIGHTS AVE,"(39.34647522, -76.67199591)",-76.67199591,39.34647522,vacant
15738,3111 OAKLEY AVE,"(39.3467149, -76.67182545)",-76.67182545,39.3467149,vacant
15739,3109 OAKLEY AVE,"(39.34675407, -76.67175)",-76.67175,39.34675407,vacant
15740,3105 OAKLEY AVE,"(39.34683105, -76.6716098)",-76.6716098,39.34683105,vacant
15741,3103 OAKLEY AVE,"(39.34687265, -76.67154006)",-76.67154006,39.34687265,vacant
15742,3101 OAKLEY AVE,"(39.34690789, -76.67146953)",-76.67146953,39.34690789,vacant
15743,3021 OAKLEY AVE,"(39.34752933, -76.6704534)",-76.6704534,39.34752933,vacant
15744,3019 OAKLEY AVE,"(39.34757634, -76.67039726)",-76.67039726,39.34757634,vacant
15745,3015 OAKLEY AVE,"(39.34764629, -76.6702843)",-76.6702843,39.34764629,vacant
15746,2931 OAKLEY AVE,"(39.34794216, -76.66980739)",-76.66980739,39.34794216,vacant
15747,2929 OAKLEY AVE,"(39.34797692, -76.66975079)",-76.66975079,39.34797692,vacant
15748,2927 OAKLEY AVE,"(39.34801033, -76.66969641)",-76.66969641,39.34801033,vacant
15749,2925 OAKLEY AVE,"(39.34804525, -76.66963959)",-76.66963959,39.34804525,vacant
15750,2906 OAKLEY AVE,"(39.34872095, -76.66939459)",-76.66939459,39.34872095,vacant
15751,4903 CHALGROVE AVE,"(39.34882958, -76.66973521)",-76.66973521,39.34882958,vacant
15752,4905 CHALGROVE AVE,"(39.34886826, -76.66976351)",-76.66976351,39.34886826,vacant
15753,4902 PEMBRIDGE AVE,"(39.34900927, -76.66945186)",-76.66945186,39.34900927,vacant
15754,4912 PEMBRIDGE AVE,"(39.34920071, -76.66959201)",-76.66959201,39.34920071,vacant
15755,4916 PEMBRIDGE AVE,"(39.349278, -76.66964862)",-76.66964862,39.349278,vacant
15756,3000 WOODLAND AVE,"(39.34672364, -76.66912182)",-76.66912182,39.34672364,vacant
15757,3002 WOODLAND AVE,"(39.34666381, -76.66917642)",-76.66917642,39.34666381,vacant
15758,3004 WOODLAND AVE,"(39.34664003, -76.66921897)",-76.66921897,39.34664003,vacant
15759,3012 WOODLAND AVE,"(39.34663436, -76.66946602)",-76.66946602,39.34663436,vacant
15760,3014 WOODLAND AVE,"(39.34661217, -76.66950562)",-76.66950562,39.34661217,vacant
15761,3016 WOODLAND AVE,"(39.34658946, -76.66954631)",-76.66954631,39.34658946,vacant
15762,3018 WOODLAND AVE,"(39.3465645, -76.66959087)",-76.66959087,39.3465645,vacant
15763,3022 WOODLAND AVE,"(39.34650336, -76.66970984)",-76.66970984,39.34650336,vacant
15764,3026 WOODLAND AVE,"(39.34643464, -76.66982155)",-76.66982155,39.34643464,vacant
15765,3030 WOODLAND AVE,"(39.34636533, -76.66994345)",-76.66994345,39.34636533,vacant
15766,3032 WOODLAND AVE,"(39.34632418, -76.67001576)",-76.67001576,39.34632418,vacant
15767,3102 WOODLAND AVE,"(39.34625836, -76.6701318)",-76.6701318,39.34625836,vacant
15768,6214 BROOK AVE,"(39.35140132, -76.53668228)",-76.53668228,39.35140132,vacant
15769,5922 WALTHER AVE,"(39.3504919, -76.54598975)",-76.54598975,39.3504919,vacant
15770,3704 SPRINGWOOD AVE,"(39.35032462, -76.54391087)",-76.54391087,39.35032462,vacant
15771,3023 GLENMORE AVE,"(39.35571736, -76.55544005)",-76.55544005,39.35571736,vacant
15772,5907 ARABIA AVE,"(39.35504937, -76.5557762)",-76.5557762,39.35504937,vacant
15773,2923 OAKLEY AVE,"(39.34808104, -76.66958134)",-76.66958134,39.34808104,vacant
15774,2915 OAKLEY AVE,"(39.34821877, -76.6693564)",-76.6693564,39.34821877,vacant
15775,2909 OAKLEY AVE,"(39.34832068, -76.66918963)",-76.66918963,39.34832068,vacant
15776,4848 PIMLICO ROAD,"(39.34802731, -76.6690408)",-76.6690408,39.34802731,vacant
15777,4846 PIMLICO ROAD,"(39.34798468, -76.66905719)",-76.66905719,39.34798468,vacant
15778,4844 PIMLICO ROAD,"(39.34794149, -76.66907366)",-76.66907366,39.34794149,vacant
15779,4842 PIMLICO ROAD,"(39.34789983, -76.66908954)",-76.66908954,39.34789983,vacant
15780,4834 PIMLICO ROAD,"(39.34773094, -76.66915394)",-76.66915394,39.34773094,vacant
15781,4830 PIMLICO ROAD,"(39.347646, -76.66918637)",-76.66918637,39.347646,vacant
15782,4826 PIMLICO ROAD,"(39.34756204, -76.66921834)",-76.66921834,39.34756204,vacant
15783,4822 PIMLICO ROAD,"(39.34747844, -76.66925024)",-76.66925024,39.34747844,vacant
15784,4816 PIMLICO ROAD,"(39.34734856, -76.66928016)",-76.66928016,39.34734856,vacant
15785,4825 PALMER AVE,"(39.34695069, -76.67093445)",-76.67093445,39.34695069,vacant
15786,4800 PALMER AVE,"(39.34612941, -76.67101072)",-76.67101072,39.34612941,vacant
15787,4802 PALMER AVE,"(39.34617177, -76.67104324)",-76.67104324,39.34617177,vacant
15788,4818 PALMER AVE,"(39.34648711, -76.67134423)",-76.67134423,39.34648711,vacant
15789,4820 PALMER AVE,"(39.34652533, -76.67138068)",-76.67138068,39.34652533,vacant
15790,4826 PALMER AVE,"(39.34664565, -76.6714913)",-76.6714913,39.34664565,vacant
15791,3300 VIRGINIA AVE,"(39.34366324, -76.67169559)",-76.67169559,39.34366324,vacant
15792,3402 VIRGINIA AVE,"(39.34235021, -76.6724736)",-76.6724736,39.34235021,vacant
15793,3414 VIRGINIA AVE,"(39.34203281, -76.67255401)",-76.67255401,39.34203281,vacant
15794,3426 VIRGINIA AVE,"(39.34166838, -76.67263065)",-76.67263065,39.34166838,vacant
15795,3419 WOODLAND AVE,"(39.34221906, -76.67299352)",-76.67299352,39.34221906,vacant
15796,3417 WOODLAND AVE,"(39.34228538, -76.6729692)",-76.6729692,39.34228538,vacant
15797,3415 WOODLAND AVE,"(39.34235311, -76.67295025)",-76.67295025,39.34235311,vacant
15798,3017 WOODLAND AVE,"(39.34611119, -76.66926329)",-76.66926329,39.34611119,vacant
15799,3015 WOODLAND AVE,"(39.3461349, -76.66922089)",-76.66922089,39.3461349,vacant
15800,3013 WOODLAND AVE,"(39.34615805, -76.66917951)",-76.66917951,39.34615805,vacant
15801,3011 WOODLAND AVE,"(39.34618225, -76.6691363)",-76.6691363,39.34618225,vacant
15802,4718 PIMLICO ROAD,"(39.34569348, -76.66892397)",-76.66892397,39.34569348,vacant
15803,4810 HOMER AVE,"(39.34403435, -76.67210401)",-76.67210401,39.34403435,vacant
15804,4808 HOMER AVE,"(39.34393053, -76.67210865)",-76.67210865,39.34393053,vacant
15805,4708 PARK HEIGHTS AVE,"(39.34422481, -76.67089553)",-76.67089553,39.34422481,vacant
15806,4712 PARK HEIGHTS AVE,"(39.34428716, -76.67095418)",-76.67095418,39.34428716,vacant
15807,4714 PARK HEIGHTS AVE,"(39.34431835, -76.67098352)",-76.67098352,39.34431835,vacant
15808,4716 PARK HEIGHTS AVE,"(39.34435011, -76.67101333)",-76.67101333,39.34435011,vacant
15809,4718 PARK HEIGHTS AVE,"(39.34438164, -76.67104307)",-76.67104307,39.34438164,vacant
15810,4720 PARK HEIGHTS AVE,"(39.3444127, -76.67107219)",-76.67107219,39.3444127,vacant
15811,4722 PARK HEIGHTS AVE,"(39.34444415, -76.67110176)",-76.67110176,39.34444415,vacant
15812,4724 PARK HEIGHTS AVE,"(39.34447649, -76.67113217)",-76.67113217,39.34447649,vacant
15813,4726 PARK HEIGHTS AVE,"(39.34450797, -76.67116168)",-76.67116168,39.34450797,vacant
15814,4728 PARK HEIGHTS AVE,"(39.34453879, -76.67119077)",-76.67119077,39.34453879,vacant
15815,3202 GIBBONS AVE,"(39.34922481, -76.55977725)",-76.55977725,39.34922481,vacant
15816,3201 HAMILTON AVE,"(39.34965818, -76.55943778)",-76.55943778,39.34965818,vacant
15817,3417 HAMILTON AVE,"(39.34734953, -76.55659175)",-76.55659175,39.34734953,vacant
15818,5419 HILLBURN AVE,"(39.3455637, -76.55308173)",-76.55308173,39.3455637,vacant
15819,3301 ECHODALE AVE,"(39.34728621, -76.56030424)",-76.56030424,39.34728621,vacant
15820,3310 RUECKERT AVE,"(39.34618639, -76.56120915)",-76.56120915,39.34618639,vacant
15821,3100 RUECKERT AVE,"(39.34751588, -76.56384484)",-76.56384484,39.34751588,vacant
15822,4719 PARK HEIGHTS AVE,"(39.3447667, -76.67035709)",-76.67035709,39.3447667,vacant
15823,4725 PARK HEIGHTS AVE,"(39.34486253, -76.67044694)",-76.67044694,39.34486253,vacant
15824,4727 PARK HEIGHTS AVE,"(39.34489259, -76.67047528)",-76.67047528,39.34489259,vacant
15825,4731 PARK HEIGHTS AVE,"(39.34495447, -76.6705332)",-76.6705332,39.34495447,vacant
15826,4733 PARK HEIGHTS AVE,"(39.3449863, -76.67056312)",-76.67056312,39.3449863,vacant
15827,4735 PARK HEIGHTS AVE,"(39.34501753, -76.67059246)",-76.67059246,39.34501753,vacant
15828,4749 PARK HEIGHTS AVE,"(39.34523829, -76.67079697)",-76.67079697,39.34523829,vacant
15829,4753 PARK HEIGHTS AVE,"(39.34529879, -76.67085217)",-76.67085217,39.34529879,vacant
15830,3121 WOODLAND AVE,"(39.34550504, -76.67033497)",-76.67033497,39.34550504,vacant
15831,3117 WOODLAND AVE,"(39.34555369, -76.67024902)",-76.67024902,39.34555369,vacant
15832,3115 WOODLAND AVE,"(39.34557787, -76.67020629)",-76.67020629,39.34557787,vacant
15833,3111 WOODLAND AVE,"(39.34562709, -76.67011928)",-76.67011928,39.34562709,vacant
15834,3109 WOODLAND AVE,"(39.34565128, -76.67007656)",-76.67007656,39.34565128,vacant
15835,3107 WOODLAND AVE,"(39.34567713, -76.67003096)",-76.67003096,39.34567713,vacant
15836,3105 WOODLAND AVE,"(39.34569953, -76.66999136)",-76.66999136,39.34569953,vacant
15837,3103 WOODLAND AVE,"(39.34575639, -76.66995635)",-76.66995635,39.34575639,vacant
15838,3100 VIRGINIA AVE,"(39.34521122, -76.66851017)",-76.66851017,39.34521122,vacant
15839,3102 VIRGINIA AVE,"(39.34519995, -76.66856014)",-76.66856014,39.34519995,vacant
15840,3104 VIRGINIA AVE,"(39.34518853, -76.66861089)",-76.66861089,39.34518853,vacant
15841,3106 VIRGINIA AVE,"(39.34517754, -76.66865948)",-76.66865948,39.34517754,vacant
15842,3108 VIRGINIA AVE,"(39.34516613, -76.66870991)",-76.66870991,39.34516613,vacant
15843,3110 VIRGINIA AVE,"(39.34515373, -76.66876422)",-76.66876422,39.34515373,vacant
15844,3116 VIRGINIA AVE,"(39.34511884, -76.66891692)",-76.66891692,39.34511884,vacant
15845,3118 VIRGINIA AVE,"(39.34510679, -76.66896964)",-76.66896964,39.34510679,vacant
15846,3120 VIRGINIA AVE,"(39.34509501, -76.66903241)",-76.66903241,39.34509501,vacant
15847,3037 WOODLAND AVE,"(39.34583889, -76.66969359)",-76.66969359,39.34583889,vacant
15848,3033 WOODLAND AVE,"(39.34591924, -76.66960207)",-76.66960207,39.34591924,vacant
15849,3019 WOODLAND AVE,"(39.34608672, -76.66930699)",-76.66930699,39.34608672,vacant
15850,4704 PIMLICO ROAD,"(39.34542826, -76.66882195)",-76.66882195,39.34542826,vacant
15851,4702 PIMLICO ROAD,"(39.3453906, -76.66880746)",-76.66880746,39.3453906,vacant
15852,3325 VIRGINIA AVE,"(39.34260006, -76.67181063)",-76.67181063,39.34260006,vacant
15853,3323 VIRGINIA AVE,"(39.3426604, -76.67177023)",-76.67177023,39.3426604,vacant
15854,3313 VIRGINIA AVE,"(39.34296491, -76.67156421)",-76.67156421,39.34296491,vacant
15855,3311 VIRGINIA AVE,"(39.34302574, -76.67152668)",-76.67152668,39.34302574,vacant
15856,3309 VIRGINIA AVE,"(39.34308433, -76.67148355)",-76.67148355,39.34308433,vacant
15857,3307 VIRGINIA AVE,"(39.34314506, -76.67143826)",-76.67143826,39.34314506,vacant
15858,3301 VIRGINIA AVE,"(39.34335735, -76.67136571)",-76.67136571,39.34335735,vacant
15859,3125 SUMTER AVE,"(39.34194071, -76.66727792)",-76.66727792,39.34194071,vacant
15860,3121 SUMTER AVE,"(39.34197195, -76.6671858)",-76.6671858,39.34197195,vacant
15861,3109 SUMTER AVE,"(39.34206454, -76.66691262)",-76.66691262,39.34206454,vacant
15862,3107 SUMTER AVE,"(39.34207993, -76.66686726)",-76.66686726,39.34207993,vacant
15863,3110 SUMTER AVE,"(39.3423077, -76.66747959)",-76.66747959,39.3423077,vacant
15864,3116 SUMTER AVE,"(39.34225215, -76.66764483)",-76.66764483,39.34225215,vacant
15865,4621 PARK HEIGHTS AVE,"(39.34291281, -76.66856027)",-76.66856027,39.34291281,vacant
15866,4629 PARK HEIGHTS AVE,"(39.34308897, -76.66872278)",-76.66872278,39.34308897,vacant
15867,4657 PARK HEIGHTS AVE,"(39.3439052, -76.66955294)",-76.66955294,39.3439052,vacant
15868,4659 PARK HEIGHTS AVE,"(39.34393547, -76.66958102)",-76.66958102,39.34393547,vacant
15869,4661 PARK HEIGHTS AVE,"(39.34396628, -76.66960954)",-76.66960954,39.34396628,vacant
15870,4665 PARK HEIGHTS AVE,"(39.34403031, -76.66966888)",-76.66966888,39.34403031,vacant
15871,4667 PARK HEIGHTS AVE,"(39.34406172, -76.66969802)",-76.66969802,39.34406172,vacant
15872,4669 PARK HEIGHTS AVE,"(39.34409238, -76.66972645)",-76.66972645,39.34409238,vacant
15873,4671 PARK HEIGHTS AVE,"(39.34412293, -76.6697547)",-76.6697547,39.34412293,vacant
15874,4677 PARK HEIGHTS AVE,"(39.34421734, -76.6698422)",-76.6698422,39.34421734,vacant
15875,4679 PARK HEIGHTS AVE,"(39.34424842, -76.66987106)",-76.66987106,39.34424842,vacant
15876,4681 PARK HEIGHTS AVE,"(39.34428018, -76.66990051)",-76.66990051,39.34428018,vacant
15877,4683 PARK HEIGHTS AVE,"(39.3443113, -76.6699293)",-76.6699293,39.3443113,vacant
15878,3135 VIRGINIA AVE,"(39.3446082, -76.66925518)",-76.66925518,39.3446082,vacant
15879,3133 VIRGINIA AVE,"(39.34462295, -76.66920399)",-76.66920399,39.34462295,vacant
15880,3129 VIRGINIA AVE,"(39.34464731, -76.66909888)",-76.66909888,39.34464731,vacant
15881,3119 VIRGINIA AVE,"(39.34470865, -76.66883464)",-76.66883464,39.34470865,vacant
15882,3117 VIRGINIA AVE,"(39.34472107, -76.66878126)",-76.66878126,39.34472107,vacant
15883,3115 VIRGINIA AVE,"(39.34473318, -76.66872899)",-76.66872899,39.34473318,vacant
15884,3111 VIRGINIA AVE,"(39.34475716, -76.66862554)",-76.66862554,39.34475716,vacant
15885,3105 VIRGINIA AVE,"(39.344794, -76.66846608)",-76.66846608,39.344794,vacant
15886,4670 PIMLICO ROAD,"(39.34459003, -76.66851042)",-76.66851042,39.34459003,vacant
15887,4668 PIMLICO ROAD,"(39.34454809, -76.66849015)",-76.66849015,39.34454809,vacant
15888,4666 PIMLICO ROAD,"(39.34450831, -76.66847421)",-76.66847421,39.34450831,vacant
15889,4644 PIMLICO ROAD,"(39.34407458, -76.66818035)",-76.66818035,39.34407458,vacant
15890,4638 PIMLICO ROAD,"(39.34397203, -76.66810972)",-76.66810972,39.34397203,vacant
15891,4636 PIMLICO ROAD,"(39.34393966, -76.6680874)",-76.6680874,39.34393966,vacant
15892,4634 PIMLICO ROAD,"(39.34390574, -76.6680641)",-76.6680641,39.34390574,vacant
15893,4632 PIMLICO ROAD,"(39.34387332, -76.66804027)",-76.66804027,39.34387332,vacant
15894,4622 PIMLICO ROAD,"(39.34368119, -76.66791679)",-76.66791679,39.34368119,vacant
15895,4600 PIMLICO ROAD,"(39.34318994, -76.66759152)",-76.66759152,39.34318994,vacant
15896,4540 PIMLICO ROAD,"(39.34293729, -76.66741856)",-76.66741856,39.34293729,vacant
15897,4538 PIMLICO ROAD,"(39.34289247, -76.66738802)",-76.66738802,39.34289247,vacant
15898,4536 PIMLICO ROAD,"(39.34284865, -76.667358)",-76.667358,39.34284865,vacant
15899,4524 PIMLICO ROAD,"(39.34260863, -76.66711097)",-76.66711097,39.34260863,vacant
15900,3114 OAKFORD AVE,"(39.34096092, -76.66622106)",-76.66622106,39.34096092,vacant
15901,3130 OAKFORD AVE,"(39.34071337, -76.66656944)",-76.66656944,39.34071337,vacant
15902,5603 KENFORD ROAD,"(39.36094314, -76.66205932)",-76.66205932,39.36094314,vacant
15903,2716 OAKLEY AVE,"(39.349156, -76.66472792)",-76.66472792,39.349156,vacant
15904,2410 W GARRISON AVE,"(39.35017233, -76.66064316)",-76.66064316,39.35017233,vacant
